hgnc_id,effect_allele_frequency
HGNC:44655,0.000280187
HGNC:33520,0.00292511
HGNC:991,5.92927e-05
HGNC:30164,0.000127886
HGNC:3579,0.000931244
HGNC:16876,9.88211e-05
HGNC:26925,1.51138e-05
HGNC:29213,0.000268561
HGNC:13520,0.000101146
HGNC:13519,2.3252e-05
HGNC:26782,0.000212756
HGNC:5980,0.000409236
HGNC:18065,0.000141837
HGNC:22995,0.00120097
HGNC:25297,6.51057e-05
HGNC:25789,0.000315065
HGNC:33727,0.0110145
HGNC:21744,0.000237171
HGNC:567,0.000131374
HGNC:18024,0.000578976
HGNC:30493,0.00153463
HGNC:17513,0.000136024
HGNC:31022,5.46423e-05
HGNC:28443,0.000108122
HGNC:1120,0.000161602
HGNC:11860,0.000341805
HGNC:24937,2.67398e-05
HGNC:1081,3.72032e-05
HGNC:10832,0.000234845
HGNC:14633,0.000458065
HGNC:44656,0.000124398
HGNC:20994,0.000148813
HGNC:25928,0.00187993
HGNC:7842,5.69675e-05
HGNC:17718,6.74309e-05
HGNC:28986,3.02276e-05
HGNC:17574,0.00139512
HGNC:11001,0.000506894
HGNC:8793,0.000219732
HGNC:371,0.000663845
HGNC:25732,0.000595252
HGNC:26504,0.00665241
HGNC:8033,8.37073e-05
HGNC:1192,0.000134862
HGNC:14050,6.85935e-05
HGNC:25477,4.41789e-05
HGNC:25722,0.000168577
HGNC:6130,8.25447e-05
HGNC:319,0.000701049
HGNC:21446,0.000125561
HGNC:7036,0.00019648
HGNC:18717,3.83658e-05
HGNC:10024,0.000253447
HGNC:25568,0.000758016
HGNC:9179,0.000311577
HGNC:18140,0.000274374
HGNC:28704,0.000559211
HGNC:30497,0.000776618
HGNC:9076,0.00101728
HGNC:8852,0.000389471
HGNC:26924,0.000917293
HGNC:29658,0.000998675
HGNC:29659,8.37073e-05
HGNC:500,0.000597577
HGNC:571,0.000236008
HGNC:38824,0.000167415
HGNC:28782,9.30081e-05
HGNC:25352,5.58049e-05
HGNC:5383,7.67317e-05
HGNC:10730,0.000256935
HGNC:16920,6.39431e-05
HGNC:34360,0.000198805
HGNC:18077,0.000160439
HGNC:33108,0.00152301
HGNC:6110,0.000219732
HGNC:26148,3.72032e-05
HGNC:1058,0.00128119
HGNC:8568,6.97561e-05
HGNC:3657,0.000170902
HGNC:6825,0.00235776
HGNC:30522,0.00743135
HGNC:30594,0.00233567
HGNC:30457,0.000459228
HGNC:9341,0.000383658
HGNC:12712,0.000277862
HGNC:16874,8.25447e-05
HGNC:10952,9.18455e-05
HGNC:10870,0.00213337
HGNC:34339,0.000304602
HGNC:1917,0.000953333
HGNC:30308,0.000122073
HGNC:25636,0.00129165
HGNC:7976,1.62764e-05
HGNC:28676,5.23171e-05
HGNC:28087,0.000126724
HGNC:26835,9.30081e-05
HGNC:5465,0.000152301
HGNC:27080,0.00031274
HGNC:24466,0.00279606
HGNC:25730,0.000601065
HGNC:28355,0.00023252
HGNC:6993,4.99919e-05
HGNC:26571,0.000181366
HGNC:17109,0.000463878
HGNC:23752,5.58049e-05
HGNC:30922,0.000509219
HGNC:17182,8.13821e-06
HGNC:409,9.76585e-05
HGNC:18608,0.000499919
HGNC:17198,3.83658e-05
HGNC:30396,0.00045574
HGNC:11152,1.62764e-05
HGNC:8569,0.000412724
HGNC:24128,0.000162764
HGNC:24728,0.000484805
HGNC:15372,0.000122073
HGNC:15078,0.00551771
HGNC:8301,6.27805e-05
HGNC:14121,3.72032e-05
HGNC:14161,0.000295301
HGNC:20561,0.000359244
HGNC:7211,0.000734764
HGNC:14124,4.30163e-05
HGNC:4835,0.00337736
HGNC:4826,0.000146488
HGNC:4824,4.65041e-05
HGNC:4823,5.81301e-06
HGNC:4833,0.000238333
HGNC:6723,0.000223219
HGNC:14163,0.00320064
HGNC:9993,0.00101263
HGNC:680,3.72032e-05
HGNC:14180,0.0142791
HGNC:903,0.000166252
HGNC:14484,0.000204618
HGNC:17205,0.00034878
HGNC:7852,0.000187179
HGNC:2754,0.000297626
HGNC:17224,8.37073e-05
HGNC:11182,0.000137187
HGNC:14139,0.000181366
HGNC:26700,8.13821e-05
HGNC:14135,0.000430163
HGNC:18285,4.88293e-05
HGNC:30912,0.000354593
HGNC:14141,0.000633618
HGNC:14142,8.25447e-05
HGNC:26960,0.00560955
HGNC:21169,0.00051387
HGNC:10007,0.0059281
HGNC:11427,7.09187e-05
HGNC:14148,0.000505732
HGNC:20852,0.000202293
HGNC:14150,1.86016e-05
HGNC:14151,0.0013835
HGNC:14152,0.000346455
HGNC:14153,0.00261469
HGNC:14177,0.000988211
HGNC:14179,0.000283675
HGNC:7371,0.000495268
HGNC:14173,0.000868463
HGNC:18435,0.00114516
HGNC:14131,0.000151138
HGNC:37230,0.00062548
HGNC:14154,0.00056735
HGNC:11203,4.99919e-05
HGNC:11334,5.69675e-05
HGNC:31374,0.0016102
HGNC:1395,0.000474341
HGNC:14134,0.00132537
HGNC:14120,0.000304602
HGNC:12019,0.000477829
HGNC:14118,0.000296463
HGNC:12485,3.60406e-05
HGNC:948,0.00121259
HGNC:14175,0.000376683
HGNC:23026,0.00054526
HGNC:14184,0.000532471
HGNC:27558,8.48699e-05
HGNC:34454,0.00608389
HGNC:2025,0.000134862
HGNC:14171,0.000304602
HGNC:29099,0.00025461
HGNC:29077,0.00116144
HGNC:14158,2.9065e-05
HGNC:14122,0.000124398
HGNC:14137,9.41707e-05
HGNC:6884,9.30081e-05
HGNC:7851,0.00331109
HGNC:16618,0.00191015
HGNC:27289,0.000454577
HGNC:30629,8.60325e-05
HGNC:8042,0.000120911
HGNC:5468,0.000408073
HGNC:4805,0.00398889
HGNC:14169,0.000449927
HGNC:28569,0.000531309
HGNC:14178,0.00268793
HGNC:14133,0.000401097
HGNC:10351,0.0037645
HGNC:7696,0.00370754
HGNC:10404,5.46423e-05
HGNC:23235,0.000108122
HGNC:11587,0.000239496
HGNC:19404,0.000418537
HGNC:4236,0.00066152
HGNC:11501,8.25447e-05
HGNC:28079,0.000122073
HGNC:30509,5.81301e-05
HGNC:11076,7.32439e-05
HGNC:8028,0.00230544
HGNC:12363,6.04553e-05
HGNC:9008,0.000374358
HGNC:14259,0.000189504
HGNC:20456,0.000184854
HGNC:20879,8.83577e-05
HGNC:24825,0.000101146
HGNC:28309,0.000680122
HGNC:8909,3.37154e-05
HGNC:3121,0.00011626
HGNC:2958,0.000641756
HGNC:2703,0.000903341
HGNC:10080,9.53333e-05
HGNC:33,0.000275537
HGNC:1591,0.000120911
HGNC:25849,0.00111377
HGNC:8030,0.000197642
HGNC:29203,0.00028135
HGNC:24262,0.000403423
HGNC:32553,0.000541772
HGNC:8816,6.16179e-05
HGNC:21423,9.99837e-05
HGNC:15475,0.000224382
HGNC:16639,0.000322041
HGNC:11619,0.000124398
HGNC:30405,0.000774293
HGNC:9485,0.000313902
HGNC:30456,0.000167415
HGNC:14368,8.25447e-05
HGNC:25178,3.72032e-05
HGNC:25404,0.000706862
HGNC:18797,0.000149976
HGNC:29650,0.000340642
HGNC:26386,0.000246472
HGNC:2051,9.06829e-05
HGNC:2048,0.000197642
HGNC:18152,0.00013835
HGNC:21198,3.37154e-05
HGNC:28369,0.000202293
HGNC:33584,0.00408306
HGNC:14246,0.00114051
HGNC:16830,0.00091148
HGNC:12997,0.000194154
HGNC:12996,0.000131374
HGNC:13005,0.000237171
HGNC:8194,0.000977748
HGNC:12993,0.000544097
HGNC:6998,0.000351106
HGNC:13056,0.000206943
HGNC:18331,0.000548748
HGNC:13146,0.000437138
HGNC:8242,0.000123236
HGNC:20812,0.000821959
HGNC:12963,0.000286
HGNC:26573,9.18455e-05
HGNC:25875,0.000208106
HGNC:34455,0.000203455
HGNC:19009,0.000275537
HGNC:29889,0.000522008
HGNC:23845,0.000747553
HGNC:2956,0.00088474
HGNC:16264,0.00119748
HGNC:2348,0.0023938
HGNC:240,0.000148813
HGNC:11295,9.88211e-05
HGNC:11745,0.000727788
HGNC:29679,0.000115098
HGNC:29450,6.74309e-05
HGNC:44424,0.001001
HGNC:26161,0.000985886
HGNC:18517,7.55691e-05
HGNC:11808,0.000130211
HGNC:24987,0.000161602
HGNC:5014,0.000324366
HGNC:13234,8.02195e-05
HGNC:40031,0.00130211
HGNC:29576,3.4878e-05
HGNC:20254,0.000253447
HGNC:28154,0.00205548
HGNC:29422,0.000140675
HGNC:25081,0.000619667
HGNC:23716,0.000204618
HGNC:26348,0.000220894
HGNC:48329,0.00116493
HGNC:29478,0.000144163
HGNC:24434,0.000119748
HGNC:12506,3.25528e-05
HGNC:9273,0.000659195
HGNC:29032,0.000996349
HGNC:17378,0.000355756
HGNC:28687,0.000405748
HGNC:18294,0.000352268
HGNC:32221,0.000537122
HGNC:18222,0.000124398
HGNC:33227,0.000145325
HGNC:28368,0.000752203
HGNC:23,0.000104634
HGNC:24530,0.00321111
HGNC:9115,0.000409236
HGNC:17150,0.000175553
HGNC:12630,3.60406e-05
HGNC:4585,4.06911e-05
HGNC:20397,0.000130211
HGNC:3334,0.00028135
HGNC:26554,0.000165089
HGNC:8041,0.000441789
HGNC:20398,0.000187179
HGNC:7067,0.000465041
HGNC:13267,2.09268e-05
HGNC:29013,0.00014765
HGNC:19383,8.13821e-06
HGNC:11952,0.000152301
HGNC:13732,0.000177878
HGNC:9448,0.000136024
HGNC:9447,3.4878e-05
HGNC:28349,7.20813e-05
HGNC:16841,0.000123236
HGNC:11149,9.30081e-06
HGNC:28030,0.000990536
HGNC:30959,0.000124398
HGNC:24534,0.000146488
HGNC:4621,5.69675e-05
HGNC:11913,6.74309e-05
HGNC:30542,0.00350408
HGNC:25632,0.000735927
HGNC:37231,3.02276e-05
HGNC:3436,0.000363894
HGNC:29819,0.000338317
HGNC:8609,0.000279024
HGNC:17613,0.000165089
HGNC:9029,1.86016e-05
HGNC:41979,0.0032518
HGNC:30060,0.00703839
HGNC:7909,0.000596415
HGNC:28995,0.00107889
HGNC:29909,0.000162764
HGNC:30346,0.000261585
HGNC:41980,0.000566187
HGNC:26827,8.13821e-05
HGNC:19213,8.48699e-05
HGNC:29562,0.000181366
HGNC:17619,0.000162764
HGNC:7569,0.000395284
HGNC:26435,8.71951e-05
HGNC:51,0.00385867
HGNC:57,0.00363778
HGNC:25242,0.00838119
HGNC:15516,5.11545e-05
HGNC:41983,2.20894e-05
HGNC:22652,0.00163229
HGNC:10389,8.13821e-06
HGNC:697,0.000180203
HGNC:30045,0.000167415
HGNC:23000,0.00448183
HGNC:2244,0.00014765
HGNC:27257,7.90569e-05
HGNC:24119,0.000112772
HGNC:34522,0.000151138
HGNC:22999,0.00051852
HGNC:29644,0.000738252
HGNC:24342,0.000224382
HGNC:24641,0.000431325
HGNC:34404,0.000323203
HGNC:28556,0.000133699
HGNC:13308,7.67317e-05
HGNC:19995,2.55772e-05
HGNC:4441,0.000587114
HGNC:12559,0.00116609
HGNC:27338,0.000288325
HGNC:26060,0.000561536
HGNC:32017,0.0101135
HGNC:30931,0.000859162
HGNC:18049,0.0014765
HGNC:23807,0.000175553
HGNC:10522,0.000541772
HGNC:30541,0.000589439
HGNC:24661,0.0014672
HGNC:28734,1.97642e-05
HGNC:25074,0.000353431
HGNC:2949,0.00305997
HGNC:30136,0.000153463
HGNC:13188,0.00583975
HGNC:26795,0.000108122
HGNC:2418,8.13821e-05
HGNC:28989,6.85935e-05
HGNC:24586,0.000101146
HGNC:5953,6.85935e-05
HGNC:16378,0.00224033
HGNC:41985,0.000697561
HGNC:12586,0.000170902
HGNC:28740,0.00422024
HGNC:27087,0.00397028
HGNC:27088,0.000735927
HGNC:24615,0.00121724
HGNC:30347,0.000349943
HGNC:1799,0.000134862
HGNC:37233,0.000539447
HGNC:5195,2.44146e-05
HGNC:20060,0.000103472
HGNC:10602,0.00011626
HGNC:10600,0.000158114
HGNC:18622,0.000306927
HGNC:16064,0.000385984
HGNC:29419,0.00016974
HGNC:30565,0.0014114
HGNC:7694,5.81301e-06
HGNC:26144,0.000939382
HGNC:24594,0.00011161
HGNC:9077,4.76667e-05
HGNC:16942,0.0013428
HGNC:24927,0.00357384
HGNC:9395,2.44146e-05
HGNC:1407,9.30081e-06
HGNC:9889,0.00016974
HGNC:11969,7.78943e-05
HGNC:23091,0.00206245
HGNC:18239,0.000120911
HGNC:17557,0.00157881
HGNC:642,0.000782431
HGNC:25677,0.000152301
HGNC:5200,7.20813e-05
HGNC:25840,0.000173228
HGNC:29897,0.000159276
HGNC:6015,0.000131374
HGNC:6006,3.95284e-05
HGNC:4664,0.000189504
HGNC:29068,0.00123701
HGNC:28283,3.37154e-05
HGNC:19733,1.51138e-05
HGNC:17699,1.7439e-05
HGNC:37454,0.000562699
HGNC:26347,0.000102309
HGNC:2074,8.95203e-05
HGNC:24087,0.000668496
HGNC:19157,4.30163e-05
HGNC:29990,0.000320878
HGNC:25156,0.00111842
HGNC:11454,0.000396447
HGNC:11453,0.000488293
HGNC:3279,0.000256935
HGNC:41987,1.62764e-05
HGNC:31326,8.60325e-05
HGNC:12420,9.53333e-05
HGNC:30417,0.000133699
HGNC:811,0.000794057
HGNC:24817,0.000137187
HGNC:1633,0.000310415
HGNC:25906,0.000269724
HGNC:30621,0.000319715
HGNC:18874,6.04553e-05
HGNC:37453,0.000499919
HGNC:28748,0.000458065
HGNC:30004,8.95203e-05
HGNC:11249,6.97561e-05
HGNC:9755,8.25447e-05
HGNC:26649,0.000179041
HGNC:30961,3.95284e-05
HGNC:6391,0.000331341
HGNC:6914,0.00457716
HGNC:30500,0.000841723
HGNC:7531,0.0011068
HGNC:1769,6.27805e-05
HGNC:30844,0.000197642
HGNC:27380,7.09187e-05
HGNC:22234,8.60325e-05
HGNC:25201,9.76585e-05
HGNC:16835,0.000373195
HGNC:4917,0.000392959
HGNC:26905,0.000761504
HGNC:2985,0.000928919
HGNC:26346,5.34797e-05
HGNC:25295,0.000226707
HGNC:414,0.000125561
HGNC:9319,1.62764e-05
HGNC:11605,0.000249959
HGNC:18327,2.67398e-05
HGNC:28638,0.00042435
HGNC:6877,0.000213919
HGNC:2252,5.81301e-05
HGNC:20922,2.79024e-05
HGNC:11455,0.000131374
HGNC:1656,0.000103472
HGNC:24510,4.76667e-05
HGNC:29824,4.88293e-05
HGNC:2879,0.000341805
HGNC:13114,0.000113935
HGNC:29653,2.3252e-05
HGNC:28777,0.000129049
HGNC:19686,8.25447e-05
HGNC:6148,0.000189504
HGNC:26273,0.000998675
HGNC:28350,0.000492943
HGNC:28200,0.000286
HGNC:30489,0.000187179
HGNC:26496,0.000691748
HGNC:25173,8.02195e-05
HGNC:28458,0.00028135
HGNC:20442,0.00238798
HGNC:16974,0.000216244
HGNC:8931,0.000120911
HGNC:28078,0.00039761
HGNC:16867,7.90569e-05
HGNC:29008,1.1626e-05
HGNC:1006,0.000713837
HGNC:2499,0.000105797
HGNC:25300,7.55691e-05
HGNC:28185,0.00251122
HGNC:29010,0.000155789
HGNC:18324,0.000396447
HGNC:18539,1.97642e-05
HGNC:11439,0.000184854
HGNC:25821,6.74309e-05
HGNC:29004,0.000276699
HGNC:34407,0.000633618
HGNC:23663,0.000685935
HGNC:16902,0.000110447
HGNC:17933,0.000163927
HGNC:9491,6.16179e-05
HGNC:26906,0.0014393
HGNC:4010,8.13821e-06
HGNC:16608,9.18455e-05
HGNC:32671,0.000411561
HGNC:30261,6.97561e-05
HGNC:6149,0.00097426
HGNC:6152,0.000310415
HGNC:6146,0.0035936
HGNC:2279,0.0012591
HGNC:28710,0.000286
HGNC:25781,0.000166252
HGNC:11767,0.000137187
HGNC:11037,0.000496431
HGNC:25848,0.00198107
HGNC:18075,0.000102309
HGNC:26987,0.00011161
HGNC:13060,0.000572
HGNC:44657,0.00111842
HGNC:29547,0.000432488
HGNC:13487,7.44065e-05
HGNC:17151,0.000948683
HGNC:29826,0.000251122
HGNC:33754,8.71951e-05
HGNC:18062,8.60325e-05
HGNC:14884,5.81301e-05
HGNC:14644,0.000105797
HGNC:30697,0.000125561
HGNC:8927,0.00285651
HGNC:14640,0.00816495
HGNC:14639,0.00487711
HGNC:20598,0.00163346
HGNC:10857,4.30163e-05
HGNC:29850,5.34797e-05
HGNC:1543,0.000252285
HGNC:28479,0.000134862
HGNC:16762,6.74309e-05
HGNC:26759,2.09268e-05
HGNC:26087,0.000192992
HGNC:30758,0.000122073
HGNC:238,0.000821959
HGNC:14310,7.20813e-05
HGNC:17045,4.53415e-05
HGNC:30390,0.000199967
HGNC:5331,0.000584789
HGNC:2584,6.51057e-05
HGNC:10524,3.72032e-05
HGNC:11972,6.97561e-05
HGNC:25701,0.000140675
HGNC:9894,0.000159276
HGNC:16710,3.25528e-05
HGNC:29168,0.000667333
HGNC:24678,0.000137187
HGNC:14360,6.97561e-05
HGNC:14361,8.95203e-05
HGNC:14675,0.000391797
HGNC:7166,9.53333e-05
HGNC:26032,0.000260423
HGNC:16371,7.55691e-05
HGNC:11048,0.00110796
HGNC:1863,0.000592927
HGNC:26459,0.00325993
HGNC:4389,2.9065e-05
HGNC:463,0.000288325
HGNC:13870,1.7439e-05
HGNC:25585,0.000294138
HGNC:967,0.00105797
HGNC:18705,0.000282512
HGNC:7408,2.79024e-05
HGNC:7406,4.18537e-05
HGNC:7397,0.000108122
HGNC:14296,1.97642e-05
HGNC:7393,1.27886e-05
HGNC:7394,6.85935e-05
HGNC:7398,0.000145325
HGNC:7399,0.000229032
HGNC:7400,0.000299951
HGNC:7405,0.000616179
HGNC:28958,0.000213919
HGNC:10912,0.00148348
HGNC:13744,0.000640593
HGNC:1869,0.000489455
HGNC:29933,0.000764992
HGNC:2315,0.000133699
HGNC:29856,0.000102309
HGNC:29420,5.69675e-05
HGNC:17146,0.000143
HGNC:18553,2.9065e-05
HGNC:10621,8.95203e-05
HGNC:10647,0.000119748
HGNC:10615,3.4878e-05
HGNC:28050,0.00266352
HGNC:25302,0.000208106
HGNC:9189,0.000123236
HGNC:19868,4.99919e-05
HGNC:28097,0.000134862
HGNC:19010,0.00014765
HGNC:4512,0.000266236
HGNC:13728,0.000817309
HGNC:25289,0.000362732
HGNC:6217,6.62683e-05
HGNC:6326,0.000258098
HGNC:2151,0.00115679
HGNC:33745,8.48699e-05
HGNC:13644,3.02276e-05
HGNC:25792,0.00206943
HGNC:7161,7.78943e-05
HGNC:29523,0.000140675
HGNC:2459,2.20894e-05
HGNC:25002,0.0011254
HGNC:26336,0.000206943
HGNC:25851,0.000160439
HGNC:14466,0.000268561
HGNC:26116,0.00298672
HGNC:7877,0.000353431
HGNC:25582,0.000323203
HGNC:4433,7.78943e-05
HGNC:1767,0.000122073
HGNC:1750,9.76585e-05
HGNC:1764,0.000783593
HGNC:24160,0.000262748
HGNC:11831,0.000287163
HGNC:13253,5.34797e-05
HGNC:39977,0.000118585
HGNC:19172,0.000297626
HGNC:19173,0.000141837
HGNC:19174,5.46423e-05
HGNC:19175,4.53415e-05
HGNC:2966,4.41789e-05
HGNC:26675,0.000315065
HGNC:621,0.000176715
HGNC:1381,4.53415e-05
HGNC:30263,0.000134862
HGNC:1755,0.000621992
HGNC:10446,0.000313902
HGNC:24261,2.9065e-05
HGNC:1864,0.000520845
HGNC:1865,0.000805683
HGNC:26741,0.000261585
HGNC:1539,2.9065e-05
HGNC:29564,8.71951e-05
HGNC:28714,0.000160439
HGNC:12030,3.83658e-05
HGNC:17875,0.00037552
HGNC:5227,0.000238333
HGNC:7869,0.00237752
HGNC:34408,0.00011626
HGNC:27540,0.00588858
HGNC:3118,2.79024e-05
HGNC:17289,0.00490153
HGNC:13605,0.00383426
HGNC:25015,0.000392959
HGNC:17905,0.000849862
HGNC:11078,0.000194154
HGNC:24501,0.00166252
HGNC:24753,0.000873114
HGNC:25615,0.000411561
HGNC:24162,4.53415e-05
HGNC:17916,0.00039761
HGNC:5209,8.83577e-05
HGNC:13724,0.00033948
HGNC:330,0.000137187
HGNC:25836,0.000265073
HGNC:13723,8.13821e-06
HGNC:27089,0.000347618
HGNC:25070,0.000199967
HGNC:15943,0.000316228
HGNC:25246,0.00140791
HGNC:33755,0.000263911
HGNC:28159,0.00013835
HGNC:29285,0.000756854
HGNC:18586,0.00707675
HGNC:25787,9.99837e-05
HGNC:23194,0.000104634
HGNC:13722,1.51138e-05
HGNC:17157,0.000126724
HGNC:29811,0.000796382
HGNC:9529,6.39431e-05
HGNC:2524,0.000125561
HGNC:9538,0.000410398
HGNC:6522,8.02195e-05
HGNC:10913,0.000665008
HGNC:23029,0.00031274
HGNC:23028,0.00370289
HGNC:17330,0.000190667
HGNC:26014,0.000340642
HGNC:7777,0.000170902
HGNC:26152,0.00028135
HGNC:17163,0.000184854
HGNC:11064,0.000124398
HGNC:25807,3.13902e-05
HGNC:25557,0.000512707
HGNC:14240,3.60406e-05
HGNC:23329,0.000176715
HGNC:1762,0.000210431
HGNC:1748,0.000105797
HGNC:25749,0.000440626
HGNC:4820,0.000120911
HGNC:24353,9.41707e-05
HGNC:1983,8.13821e-05
HGNC:11169,0.000104634
HGNC:13488,3.72032e-05
HGNC:30012,0.000501081
HGNC:18623,0.000148813
HGNC:24328,0.000165089
HGNC:28331,0.000310415
HGNC:11729,2.67398e-05
HGNC:24374,4.06911e-05
HGNC:7774,0.000102309
HGNC:2874,0.000346455
HGNC:29540,0.00017439
HGNC:16804,0.000117423
HGNC:30388,0.000411561
HGNC:30264,0.00102658
HGNC:28538,0.000187179
HGNC:19055,8.25447e-05
HGNC:20,0.000223219
HGNC:2742,8.13821e-05
HGNC:25628,1.7439e-05
HGNC:10863,3.02276e-05
HGNC:29500,0.00105332
HGNC:18620,0.000279024
HGNC:10770,7.32439e-05
HGNC:28529,0.000133699
HGNC:25094,7.55691e-05
HGNC:25507,8.95203e-05
HGNC:19368,0.00239263
HGNC:25635,0.000396447
HGNC:1435,0.000122073
HGNC:13023,0.000294138
HGNC:12981,0.00034878
HGNC:1972,0.000130211
HGNC:11573,0.000112772
HGNC:30525,0.000335992
HGNC:29149,0.000395284
HGNC:555,6.27805e-05
HGNC:33279,1.97642e-05
HGNC:28043,3.02276e-05
HGNC:28977,0.000532471
HGNC:2867,0.000647569
HGNC:5141,0.000211593
HGNC:5156,0.000609203
HGNC:26041,9.06829e-05
HGNC:17211,0.000292976
HGNC:17728,0.00397377
HGNC:777,0.000127886
HGNC:9565,4.76667e-05
HGNC:34409,0.000935894
HGNC:33849,0.00111145
HGNC:4316,0.000226707
HGNC:25539,0.000231358
HGNC:26617,0.016931
HGNC:21197,0.000131374
HGNC:25706,0.000551073
HGNC:18452,3.37154e-05
HGNC:19708,0.000782431
HGNC:23328,0.000611528
HGNC:2522,7.20813e-05
HGNC:2521,0.000297626
HGNC:971,0.00111377
HGNC:1873,8.13821e-05
HGNC:29577,0.00063013
HGNC:6938,0.000306927
HGNC:1973,0.000687097
HGNC:37234,0.000504569
HGNC:13291,5.69675e-05
HGNC:228,0.000242984
HGNC:6215,0.000246472
HGNC:19246,0.000306927
HGNC:18747,0.000360406
HGNC:25020,7.67317e-05
HGNC:37236,0.00242286
HGNC:17110,0.000923106
HGNC:8054,0.00156835
HGNC:29315,0.000209268
HGNC:2052,4.88293e-05
HGNC:12799,0.000846374
HGNC:6776,3.02276e-05
HGNC:15467,4.65041e-05
HGNC:23030,2.67398e-05
HGNC:24447,0.000280187
HGNC:30873,0.000647569
HGNC:29034,9.99837e-05
HGNC:26525,0.000202293
HGNC:4208,0.000463878
HGNC:13815,0.000463878
HGNC:4137,0.000162764
HGNC:24319,0.000304602
HGNC:9066,0.000219732
HGNC:29834,0.000192992
HGNC:5211,0.00152417
HGNC:7214,0.000156951
HGNC:1753,0.000179041
HGNC:5203,2.9065e-05
HGNC:7150,0.000390634
HGNC:30093,0.000358081
HGNC:23746,0.000953333
HGNC:32434,0.000253447
HGNC:15456,0.000391797
HGNC:16475,8.25447e-05
HGNC:30539,0.000689423
HGNC:11534,0.000468528
HGNC:30714,0.000821959
HGNC:19697,0.000242984
HGNC:15466,0.000448764
HGNC:29103,0.00947288
HGNC:29325,0.00184272
HGNC:18304,5.69675e-05
HGNC:17844,7.09187e-05
HGNC:12608,5.92927e-05
HGNC:25248,0.00109982
HGNC:18459,3.02276e-05
HGNC:29058,0.000251122
HGNC:24781,0.000319715
HGNC:28979,0.000152301
HGNC:24575,0.000131374
HGNC:23362,0.002002
HGNC:7864,2.20894e-05
HGNC:2265,3.13902e-05
HGNC:5358,3.13902e-05
HGNC:3809,1.51138e-05
HGNC:25778,0.000718488
HGNC:3801,1.86016e-05
HGNC:3817,8.25447e-05
HGNC:40033,0.000306927
HGNC:16510,3.72032e-05
HGNC:13352,6.85935e-05
HGNC:24134,1.62764e-05
HGNC:14203,1.39512e-05
HGNC:25272,0.000769642
HGNC:11063,0.000143
HGNC:1377,0.000110447
HGNC:13450,3.02276e-05
HGNC:23216,0.000437138
HGNC:19762,0.00276234
HGNC:25091,3.25528e-05
HGNC:5983,0.000112772
HGNC:2577,7.90569e-05
HGNC:7529,0.000355756
HGNC:18411,9.41707e-05
HGNC:28856,0.000120911
HGNC:28005,0.00113819
HGNC:28993,0.00176483
HGNC:24576,0.000435976
HGNC:626,0.000472016
HGNC:4122,0.000298789
HGNC:30887,0.00510847
HGNC:37237,0.00048713
HGNC:1537,0.000146488
HGNC:27288,0.00083126
HGNC:1754,0.000359244
HGNC:27091,0.000437138
HGNC:26479,0.000905667
HGNC:21316,4.76667e-05
HGNC:11237,0.00176948
HGNC:10303,1.04634e-05
HGNC:2320,0.000674309
HGNC:3002,0.000520845
HGNC:8740,2.55772e-05
HGNC:26463,0.00532471
HGNC:1770,0.00046039
HGNC:28393,3.13902e-05
HGNC:13526,0.00023252
HGNC:23330,0.00037552
HGNC:3582,0.00324366
HGNC:30623,0.000649894
HGNC:29181,0.00023252
HGNC:6929,0.00680819
HGNC:20772,3.4878e-05
HGNC:25969,0.000237171
HGNC:28272,0.000144163
HGNC:28455,0.000234845
HGNC:4166,0.000509219
HGNC:9351,0.000376683
HGNC:2986,3.13902e-05
HGNC:10296,0.000340642
HGNC:33800,0.00125212
HGNC:25608,0.000330179
HGNC:29646,7.78943e-05
HGNC:15717,0.000684772
HGNC:14111,0.00063013
HGNC:18485,0.000410398
HGNC:18008,6.97561e-05
HGNC:17317,0.000130211
HGNC:81,0.00115098
HGNC:35126,0.000229032
HGNC:29592,5.58049e-05
HGNC:12851,1.39512e-05
HGNC:2362,8.48699e-05
HGNC:7597,0.00951357
HGNC:33882,0.000191829
HGNC:9001,3.13902e-05
HGNC:23087,0.00031274
HGNC:16820,0.00109982
HGNC:30266,0.000211593
HGNC:17340,0.000118585
HGNC:33522,0.00890088
HGNC:26600,0.000526658
HGNC:9075,3.72032e-05
HGNC:8824,0.00016974
HGNC:21067,0.00194852
HGNC:10289,0.000152301
HGNC:21329,1.51138e-05
HGNC:3003,0.000713837
HGNC:24203,0.000394122
HGNC:4909,0.000120911
HGNC:17809,0.000133699
HGNC:14398,0.000186016
HGNC:25542,0.000699886
HGNC:29026,0.000454577
HGNC:7188,0.000131374
HGNC:28484,3.02276e-05
HGNC:8574,2.20894e-05
HGNC:29094,0.000195317
HGNC:29176,6.51057e-05
HGNC:8186,5.34797e-05
HGNC:8183,9.06829e-05
HGNC:8204,0.000122073
HGNC:8180,0.000143
HGNC:8179,7.90569e-05
HGNC:8283,0.000202293
HGNC:8282,0.00150441
HGNC:8189,0.000233683
HGNC:8284,0.000182528
HGNC:8190,0.000124398
HGNC:30705,0.000445276
HGNC:756,0.000118585
HGNC:18084,0.000811496
HGNC:12716,0.000568512
HGNC:1492,0.00161137
HGNC:2518,0.000270886
HGNC:30684,9.30081e-06
HGNC:8536,0.000511545
HGNC:6147,0.00077778
HGNC:19682,0.000566187
HGNC:24612,5.46423e-05
